polarity,id,date,query,user,text
4,2052867634,Sat Jun 06 02:20:15 PDT 2009,NO_QUERY,Promofix,Thinks the rain could be put down to our rockband renditions of &quot;eye of the tiger&quot; at my party! Getting 100% doesn't mean we can sing 
0,2046218027,Fri Jun 05 11:51:45 PDT 2009,NO_QUERY,writeoutdoors,@PheasantPhun @TeamHuntress Nice article! Still gotta shoot the wedding... still bummed we're not going 
0,1981499423,Sun May 31 09:16:55 PDT 2009,NO_QUERY,simpsojm,work   then two days off!
4,2052931153,Sat Jun 06 02:35:40 PDT 2009,NO_QUERY,marele,@lorandm da' Èi-a Èi plÄcut? 
4,1468569636,Tue Apr 07 02:28:25 PDT 2009,NO_QUERY,Dawnp42,I wish I still had my Simpsons shower radio. 
0,2190203106,Tue Jun 16 02:03:39 PDT 2009,NO_QUERY,fredbuhl6,missing people 
0,2286413166,Mon Jun 22 16:24:47 PDT 2009,NO_QUERY,rubikah,@mitchelmusso come to spain 
4,1881250339,Fri May 22 04:05:35 PDT 2009,NO_QUERY,Cherry_bubbles, leaving in 12 hours yay!!!!!!!!!!
4,1753365642,Sun May 10 01:17:04 PDT 2009,NO_QUERY,talltom14,looked up weather for greece this weekend....80 and sunny OMGZ 
4,1961297008,Fri May 29 09:17:06 PDT 2009,NO_QUERY,arraeofsun,Being polite gets you so much farther. 
0,2248885899,Fri Jun 19 21:21:01 PDT 2009,NO_QUERY,coachfine,@calcwhiz no one loves you but meeee? now get over here i dont wanna pay for the pizza myself  TEACHERS SALARY WHAT
4,2063926300,Sun Jun 07 04:36:33 PDT 2009,NO_QUERY,Kerstin_Sichel,"@Aglia hey it's a showcse... I think it's allowed to make photos, it must be... we have to show you what happened there... "
4,2177295871,Mon Jun 15 05:50:47 PDT 2009,NO_QUERY,passionforrugs,Our FIRST Giveaway at atticmag...stay tuned....it's coming Friday &amp; it's something I'm PASSIONATE about  http://www.atticmag.com/
0,2263721286,Sun Jun 21 01:37:06 PDT 2009,NO_QUERY,xshay,"community cup today, rock dogs won by a point thanks to a bonza Tim Rogers mark then goal. #mountaingoat ran out of beer at half time "
0,2326008633,Thu Jun 25 06:24:51 PDT 2009,NO_QUERY,ronreddog,"Morning all, busy fucking morning at work, missing a lot. "
0,2233444221,Thu Jun 18 21:21:53 PDT 2009,NO_QUERY,Seven16,Why do the bombshells always have to drop on thursday nights? 
0,1793843015,Thu May 14 04:10:19 PDT 2009,NO_QUERY,Isil_Loves_Mcr,"@dark_fairydust  That makes me feel like stupid,SL.I just i'm here for MCR  Somehow they don't reply.My nerves get twisted-hun "
0,1793820543,Thu May 14 04:05:57 PDT 2009,NO_QUERY,juwho,Im 95% sure i am not getting out of here on time 
4,1676030278,Fri May 01 20:55:16 PDT 2009,NO_QUERY,RussellBfan90,is wondering whose online atm?? 
4,2003293817,Tue Jun 02 06:15:55 PDT 2009,NO_QUERY,pareidoliac,@troyrhoades @Naxos @evilitlsquirrel yes a paper might emerge from out continued twitterings...  this is fastest turnround for cfps!!
4,2050774731,Fri Jun 05 19:16:10 PDT 2009,NO_QUERY,Aasri_Kayy,@Brianna awhhh thats adorable. I'm watching Joy Ride  Haha!! &quot;candy cane&quot;!
4,2063679108,Sun Jun 07 03:38:44 PDT 2009,NO_QUERY,drrea,writing on my new fanfiction BTS 
0,2237820231,Fri Jun 19 06:24:37 PDT 2009,NO_QUERY,SarahPsyDeal,"@MsAmandaR Not gonna lie, even though I'm gonna be in San Fran, I'll miss dutty chutney! "
4,1989486811,Mon Jun 01 01:43:30 PDT 2009,NO_QUERY,janaylovesyou,@LaBelleMusik you're welcome love  Its good to see another side of you..&lt;33
4,2000445517,Mon Jun 01 22:07:56 PDT 2009,NO_QUERY,Happy4Energy,HappyExperiment - Design your present in happiness! Let that happiness flow with you throughout your day (or night). 
0,2236745780,Fri Jun 19 04:26:32 PDT 2009,NO_QUERY,sherigurock,@mrspistols that's awful. I'm so sorry.  
4,1980516487,Sun May 31 06:58:07 PDT 2009,NO_QUERY,ChasyShinizzle,"@Jayonara U think he think its scary?  I mean, it's #chesterday !!"
0,2209325196,Wed Jun 17 10:15:45 PDT 2009,NO_QUERY,TylerBurlesque,I'm leaving to Mexico Friday night. Going to be there all next week. Missing EDC 
0,2065434783,Sun Jun 07 08:35:20 PDT 2009,NO_QUERY,jindramaqueen,@ShauNNiE90: ew you got twitter! hahahaha I'm doing accounts now 
4,1999415236,Mon Jun 01 20:10:42 PDT 2009,NO_QUERY,k3k3marie,I don't I've done this all day before excited for summer tomarrow 
0,2233205393,Thu Jun 18 20:59:17 PDT 2009,NO_QUERY,ItsMissBethany,Mmmm.. I feel for Pad Thai..at Sam's Cafe...which is in Merced..Out of my reach at the moment.. 
4,1826069026,Sun May 17 07:37:44 PDT 2009,NO_QUERY,x_LooliiP0o0p_x,Zac It's Soo Cool!  You are the best Zac!
4,1976396178,Sat May 30 17:14:14 PDT 2009,NO_QUERY,lostmitten,@knotby9 Thank you!! Those ones take me right back to the days of playing Super Mario 3 as a kid...although I still play the game now too 
4,2184298719,Mon Jun 15 15:42:23 PDT 2009,NO_QUERY,stringsnwires,Chillin With My Cuzzo. Lovin Him 
0,2285037632,Mon Jun 22 14:37:46 PDT 2009,NO_QUERY,woohoo576,Just got back from tae kwon do. Didn't have anything to eat before so I was exhausted. 
0,2325434015,Thu Jun 25 05:26:33 PDT 2009,NO_QUERY,dkne,@Giraffe_Rawr Thanks for ruining the meme 
0,1880200523,Fri May 22 00:25:38 PDT 2009,NO_QUERY,aztec9887,@imtrishaiam: don't put pictures of Pinkberry up...it depresses me.    Lol
0,2206327646,Wed Jun 17 06:22:16 PDT 2009,NO_QUERY,branana,Car's dead! 
0,1881429843,Fri May 22 04:38:25 PDT 2009,NO_QUERY,kungfujen,Just said byebye to ArnieLeeLee @ bus station. Feeling a bit sad and lonely. 
0,2177295716,Mon Jun 15 05:50:46 PDT 2009,NO_QUERY,plaguezz,whyy is my myspacee not lettingg me log in? 
4,2053481621,Sat Jun 06 04:42:35 PDT 2009,NO_QUERY,stephaniecea,@kristinaceavich place = plane 
4,1972347870,Sat May 30 09:03:21 PDT 2009,NO_QUERY,MrsKowski,is so happy hubby is finally fixing the speakers on my computer 
4,1882046410,Fri May 22 06:07:18 PDT 2009,NO_QUERY,RAWWRkatie,"@Henaxxru yeep, finish at 12:55 on fridays "
4,2176175147,Mon Jun 15 03:07:46 PDT 2009,NO_QUERY,emyaface,@BBRRIITTTTYY lol thats ok  mofo myspace isnt working
0,2053592561,Sat Jun 06 05:05:04 PDT 2009,NO_QUERY,Wildcat_,"@pcdnicole aww u changed the pic  The previous one was friendly, in this one u look mad ("
0,2012140869,Tue Jun 02 20:08:12 PDT 2009,NO_QUERY,jasondouglas,"@joelfeder it is tempting... I'm still paying this off, just over a year old, warranty expired two weeks ago  #apple may be the way to go."
0,2055172974,Sat Jun 06 08:50:11 PDT 2009,NO_QUERY,Apdream,@CassCass02 I am about to get this room of mine together cause I have stuff all over lol.. But nothing fun 
0,2253269531,Sat Jun 20 07:53:01 PDT 2009,NO_QUERY,nikkigotpwned,@patmariano it`s okay. (: why won`t you update ? 
0,2209267545,Wed Jun 17 10:12:00 PDT 2009,NO_QUERY,BohemianAnarchy,needs an iPhone or a blackberry to tweet all the time 
0,2258130302,Sat Jun 20 15:26:02 PDT 2009,NO_QUERY,LeloB,@Philzah its the peeps am with  gnyt love
4,1976275045,Sat May 30 16:58:25 PDT 2009,NO_QUERY,Sue3187,@PeterSiy yes monday its on! we need to get super sexy for the summer 
0,1971545028,Sat May 30 07:21:02 PDT 2009,NO_QUERY,sinecoff76,Where is everyone this morning 
0,1968611680,Fri May 29 21:48:46 PDT 2009,NO_QUERY,pistolyetti,blech! thought i worked at 7 tomorrow but i actually work at 3. 
0,1975971672,Sat May 30 16:18:19 PDT 2009,NO_QUERY,shouldbearizona,I guess no party 
0,2175427767,Mon Jun 15 00:57:45 PDT 2009,NO_QUERY,jenniab91,"'Night all! I'm tired. Will b back tomorrow. Maybe by then, we'll have more answers, tho I doubt it. "
4,1695845292,Mon May 04 07:04:23 PDT 2009,NO_QUERY,shuntlai,@peckhar shld says.. great phone 
4,2052608316,Sat Jun 06 01:19:57 PDT 2009,NO_QUERY,sharonhayes,@MouseGoesSqueak Yeah I think someone walked her through things -thanks 
4,1982615566,Sun May 31 11:33:46 PDT 2009,NO_QUERY,sgrsickness,"I come back from my two day stay in Pasadena only to find my mail box full of comics! Most importantly, the 2 Ted McKeever mini series! "
4,2052605147,Sat Jun 06 01:19:12 PDT 2009,NO_QUERY,bellzaa,crazy day. I heart crazy days 
4,2062549612,Sat Jun 06 23:33:36 PDT 2009,NO_QUERY,kristeneileen,@childsplayx2 BTW I know I gave you shit but my bag o stuff to make my sticker chart is just waiting in the other room 
0,2197231210,Tue Jun 16 13:30:52 PDT 2009,NO_QUERY,prince_morenito,yooo I want a date with cassie 
0,2177841814,Mon Jun 15 06:47:28 PDT 2009,NO_QUERY,Janelle_xoxo,I wish it were the weekend....still. Ugh 
4,2050545761,Fri Jun 05 18:51:49 PDT 2009,NO_QUERY,CatieM777,@kartott You're welcome! 
0,1957176048,Thu May 28 23:44:00 PDT 2009,NO_QUERY,motleydeflep6,@ lyrically_Me   Why would you do that to me?! 
0,1968976542,Fri May 29 22:41:49 PDT 2009,NO_QUERY,nathanCstern,"@ddlovato Demiiiii, how come you never message me  It hurts my feelings you know"
0,2049424160,Fri Jun 05 16:51:23 PDT 2009,NO_QUERY,SazaBex,Missing Him. And Shes Growing Up So Fast 
4,2010524916,Tue Jun 02 17:31:42 PDT 2009,NO_QUERY,joanna4900,Wanna come over and help with my room jacq  i'll tell you what i know. Erren filled me in
4,1989865324,Mon Jun 01 03:04:53 PDT 2009,NO_QUERY,Inditian,Still at baby's house. Loving putri's new katie look 
0,1755338609,Sun May 10 08:53:03 PDT 2009,NO_QUERY,TamaraSass,Didn't catch the bouquet! 
0,2184224585,Mon Jun 15 15:36:01 PDT 2009,NO_QUERY,nisattas,Morning...hatchiiii..every...hatchiiii...one...hatchiiiiiii!!!!! Arghh.. It happens to me EVERY morning.. 
0,1793522801,Thu May 14 03:01:08 PDT 2009,NO_QUERY,tbroek,"Of course there is a downside as well. Opening a connectivity port for XI, requested in March... Still not working  Affects 3 use cases."
0,1563699251,Sun Apr 19 23:52:53 PDT 2009,NO_QUERY,heybm,@zackalltimelow i need u in Brazil! 
0,2222829829,Thu Jun 18 07:30:01 PDT 2009,NO_QUERY,Stuie,Just drank four points...what a waste! 
0,1932275243,Tue May 26 21:09:07 PDT 2009,NO_QUERY,KHammett,Had a really good vegetarian pizza tonight... Though I feel a bit sick 
0,1759158198,Sun May 10 18:35:28 PDT 2009,NO_QUERY,jaylenoishotter,"@mermaid_love Not fair, Starbucks was all I asked for...and no starbucks "
0,1794582295,Thu May 14 06:07:55 PDT 2009,NO_QUERY,arizagei,@Nicholaine heyyah! sorry for not replying back before. 
4,1792192335,Wed May 13 22:24:29 PDT 2009,NO_QUERY,Curiosafmmb,@Charly_sp ok goodnight 
4,2044346062,Fri Jun 05 09:13:24 PDT 2009,NO_QUERY,RavenLeader,"Round one of three complete! Getting some chow, a workshop, then the good (hard) stuff: monologues et 2 person scenes! Bring it!! "
4,1470125897,Tue Apr 07 08:25:31 PDT 2009,NO_QUERY,flubberzz,@kriana Thanks for the help!! Appreciate it!!! 
4,1694859452,Mon May 04 04:23:39 PDT 2009,NO_QUERY,htizzle,@bombchelle512 happy birthday  and @joemwestbrook congrats  wish you were here for your lady..ill take care of her;)
4,2186601216,Mon Jun 15 19:04:14 PDT 2009,NO_QUERY,rnbartholomew,@Jenny1138 where did you hear them?!!!?!?! I wanna know! 
0,1565130134,Mon Apr 20 05:58:56 PDT 2009,NO_QUERY,rwoliver,There goes having the whole row to myself. Four hours with a whiny baby shall commence soon. 
4,1692257003,Sun May 03 19:36:29 PDT 2009,NO_QUERY,aokdesigner,@bklyncookie hang in there! It'll be worth it when you're relaxing in the plane. 
4,1978746177,Sun May 31 00:19:43 PDT 2009,NO_QUERY,Farctum,@easternsparkle hadn't thought of that but if it means you'll be there I'll make some 
4,1827648443,Sun May 17 11:09:16 PDT 2009,NO_QUERY,darkhangman,Working on oblivion. 1 week till expo  http://twitpic.com/5dfzn
4,2058229311,Sat Jun 06 14:31:26 PDT 2009,NO_QUERY,htgmarlowe,Did you guys see that nifty poster for PvZ on Happening?  Major stiffage there. 
4,1998146656,Mon Jun 01 18:04:10 PDT 2009,NO_QUERY,guitargray,i love this song. very simple to play but quallity.still fresh after all these years.     â« http://blip.fm/~7gof7
0,1999254445,Mon Jun 01 19:54:18 PDT 2009,NO_QUERY,zzzValzzz,hi tweets - have a look at my new 'rearranged' shop http://bit.ly/3WgNV  - going to contune housework 
4,1995571624,Mon Jun 01 13:42:16 PDT 2009,NO_QUERY,u8out,#communityone #opensolaris Jerry is one of the other  coauthors of the OpenSolaris Bible. (And giving away a book  or two today. 
4,1882285234,Fri May 22 06:35:28 PDT 2009,NO_QUERY,mommysnacks,"@LittleDebbie Thanks!!!  If it matters, son likes the chocolate cakes.  But, any new *mommy* snacks will be hidden!! "
4,1677873353,Sat May 02 04:26:29 PDT 2009,NO_QUERY,isully,Bored... anyone know what I could do in London today?  Tweet me back 
4,1973860396,Sat May 30 11:58:36 PDT 2009,NO_QUERY,kcrox12,is relaxing 
4,2065028330,Sun Jun 07 07:44:01 PDT 2009,NO_QUERY,LuizaMattos,"@jonasbrothers http://twitpic.com/5w7cr - Sau Paolo, aaw, so cute *-* hey boys, come back soon, Brazil loves you very much  xoxo"
0,2200521002,Tue Jun 16 19:00:45 PDT 2009,NO_QUERY,seinekim,@emilyabbs The interview was postponed. 
4,1795046065,Thu May 14 07:03:26 PDT 2009,NO_QUERY,alishalynnphoto,Hanging out with one talented and funny person today! 
4,2180846615,Mon Jun 15 11:01:29 PDT 2009,NO_QUERY,schree,http://bit.ly/s3VJw  HAVE A QUESTION? SEND IT IN!!!  wanna know more about me and Baby!?? xxx oh sweet love..
0,1984583665,Sun May 31 15:23:44 PDT 2009,NO_QUERY,milkboxdrink,"I gonna sleep in a few minutes, i don't want to. "
0,2252536079,Sat Jun 20 06:28:54 PDT 2009,NO_QUERY,CDugan2506,Sick!.... Not a good way to spend the weekend!!! 
0,2061603278,Sat Jun 06 21:12:54 PDT 2009,NO_QUERY,mellooody,going to bed now.. 
0,2179101825,Mon Jun 15 08:38:48 PDT 2009,NO_QUERY,rpattzlawyer,WTF happened this weekend? bunch of new followers - all porn. 
0,1991771924,Mon Jun 01 07:38:12 PDT 2009,NO_QUERY,TrinidadB,Flat ironed my daughter hair today when I turn to ponytail holders and turned back it was back curly 
4,1752258267,Sat May 09 21:26:34 PDT 2009,NO_QUERY,secretsdivine,playing 20 questions with Chris 
4,2052956283,Sat Jun 06 02:41:46 PDT 2009,NO_QUERY,TMOBryan,"@DaveHamilton Most welcome. They were tearing it up, too. "
0,1759687428,Sun May 10 19:45:54 PDT 2009,NO_QUERY,twisted69angel,"I think I am alone blipin by myself,  o well having fun though"
4,1771187160,Mon May 11 23:29:03 PDT 2009,NO_QUERY,Tanya_xO,@AmyStar92 aww I have until 9 
4,2016381575,Wed Jun 03 06:40:44 PDT 2009,NO_QUERY,drthomasho,@biotechnation Congrats on the honorary degree...Go Boilers! I've got a 13-year old Boilermaker-in-training who wants to be a vet 
4,1991478496,Mon Jun 01 07:06:43 PDT 2009,NO_QUERY,imluisr,cool! we're in june now! --- OH! happy monday! 
0,1977043657,Sat May 30 19:57:17 PDT 2009,NO_QUERY,plasticAngel,Can the Cavs come up with 17 points in &lt; 3 min? This seems unlikely 
0,2213204177,Wed Jun 17 15:04:01 PDT 2009,NO_QUERY,yuriismaster,"@vassego Yeah dude. Oh well, found the IPSW. 51kB/sec though "
0,2001908209,Tue Jun 02 02:29:40 PDT 2009,NO_QUERY,bawjohnson,"soon as i make it known that VHS could be put onto the network and streamed, I'll have a tsunami of videos from 1984 onwards to process "
0,2192871682,Tue Jun 16 07:40:21 PDT 2009,NO_QUERY,mischiquex,I've lost count the number of times I cried from watching Rosy Business  #fb
4,2175223998,Mon Jun 15 00:24:32 PDT 2009,NO_QUERY,Babymarmie,@lmoujaes  i HOPE that we'll be having breakfast all together.. i miss you Laralou.. hope you're doing great!!
4,1558707575,Sun Apr 19 09:10:24 PDT 2009,NO_QUERY,ThinkOfYouLater,"http://twitpic.com/3llx2 - @billbeckett 24th May 2006 Brixton Academy, My first gig ever. Was amazing seeing you there again this Friday. "
4,1835032622,Mon May 18 04:57:05 PDT 2009,NO_QUERY,abdulla77,"@eyade Try mac, started using it since 2002 and never looked back  no lag there"
4,1881221391,Fri May 22 04:00:11 PDT 2009,NO_QUERY,IndyCacher,either got up too  early or went to bed too late...or maybe both? 
0,2237111917,Fri Jun 19 05:12:17 PDT 2009,NO_QUERY,Rienster,"my watch has stopped, now I need to go and get a new battery put in it "
4,1978872350,Sun May 31 00:45:53 PDT 2009,NO_QUERY,jacajotwits,Reviving my Photoshop skills 
4,1966878567,Fri May 29 18:33:56 PDT 2009,NO_QUERY,Nordalia,@adaen Our oldest (now 21) used to sit and 'play' with a character sheet during games. Our youngest (1 year old) will be more involved. 
4,1573070036,Mon Apr 20 23:36:04 PDT 2009,NO_QUERY,echtee,i am planning to buy lunch for people who i have unintentionally wronged in their dreams. 
0,2176874161,Mon Jun 15 04:57:34 PDT 2009,NO_QUERY,ObviousOnAdrian,didn't sleep today. UGH It's going to be a horrible day 
0,1676220592,Fri May 01 21:25:19 PDT 2009,NO_QUERY,Miss_Brummell,Omfg frequency sucks ass! I miss zero gravity 
0,2288752155,Mon Jun 22 19:34:20 PDT 2009,NO_QUERY,areee,@MissJia that was me and ma side dude fave song 
4,2048053168,Fri Jun 05 14:35:23 PDT 2009,NO_QUERY,boneats,Thanks for the #followfriday folks!! 
4,2179153437,Mon Jun 15 08:43:08 PDT 2009,NO_QUERY,neilcoogan,"@AgynessDB hey, just got home! was awesome  i saw hollywood undead, killswtich, limp bizkit, korn, motley crue, pendulum, dragonforce,..."
4,1972260622,Sat May 30 08:53:23 PDT 2009,NO_QUERY,Amy_Starks,site launch contest winners announced!  Go here: http://www.starksphotography.com/blog
4,1988723481,Sun May 31 23:11:17 PDT 2009,NO_QUERY,nicoleasaurusbb,Watching the golden girls And getting ready for bed. 
0,2237127895,Fri Jun 19 05:14:10 PDT 2009,NO_QUERY,PerriLewis,@deadlyknitshade oh I know. First time for anything. Twas part of my Cath Kidson set as well 
4,2052454607,Sat Jun 06 00:47:07 PDT 2009,NO_QUERY,creati0n,@thamsanqa Yep  i just want my files since i last Backed up 
4,2069380970,Sun Jun 07 15:46:22 PDT 2009,NO_QUERY,ilymussobros,@mitchelmusso http://twitpic.com/6v57d - i saw that i was there!!u were so nice and i met your dad he let us call mason 
0,2185302076,Mon Jun 15 17:10:45 PDT 2009,NO_QUERY,djaudissey,@pnesss lucky!!! i miss that place 
0,2018460612,Wed Jun 03 10:00:09 PDT 2009,NO_QUERY,michaelvanz,im not feeling that good today 
4,1834139532,Mon May 18 01:46:53 PDT 2009,NO_QUERY,criseldacarreon,iReunite With Missy is awesome! ) I just watched it. Haley played as Missy. 
0,1565220959,Mon Apr 20 06:13:08 PDT 2009,NO_QUERY,thewtro,"Epic fail. Needs me a 00 screwdriver, so tis off to B&amp;Q with me, once the husband gets back that is. Still with 1GB RAM "
0,2265974862,Sun Jun 21 07:40:08 PDT 2009,NO_QUERY,BatiFans,"@gemmett Awww, man. So sorry to hear!  Does this mean we're gonna have to start paying you after all so you can afford a consolation ale?"
0,2208959611,Wed Jun 17 09:50:25 PDT 2009,NO_QUERY,FakerGigi,.@stevchaiguy WTH is up with skipping out early?! *steals all your pens that \work/* 
0,2175351787,Mon Jun 15 00:44:55 PDT 2009,NO_QUERY,stinginthetail,@carolinefo that's so mean 
0,2174449540,Sun Jun 14 22:34:36 PDT 2009,NO_QUERY,bibi1406,@littleangel6147 Hey Stacey! IÂ´m fine! B-day is over  But tomorrow is my fathers b-day and in a week my mumÂ´s ;o)
0,2239279362,Fri Jun 19 08:20:56 PDT 2009,NO_QUERY,chic_freakk,"wants adventure, fun and extreme excitement. Now. I easily get bored.  pfft."
4,1573598607,Tue Apr 21 01:56:24 PDT 2009,NO_QUERY,Jessica_Ruby,If you always do what you've always done you'll always get what you've always got 
4,1980927283,Sun May 31 08:00:56 PDT 2009,NO_QUERY,_kelliann_,listening to forever the sickest kids and hit the lights. 
4,2189126505,Mon Jun 15 23:18:06 PDT 2009,NO_QUERY,iPaulie,@Gomisan The all-seeing-eye of the ceiling cat. Dig it 
4,1678577371,Sat May 02 07:08:13 PDT 2009,NO_QUERY,katieeex3,"@ddlovato demiiiiiiii, I LOVE YOU ! you are amazing and gorgeous and i love your songs &lt;3 ps. you are totalllllyy my role model "
0,2235564079,Fri Jun 19 01:31:01 PDT 2009,NO_QUERY,russdev,#technetvconf Think this maybe pattern of the day first call so I need to leave the office 
0,1981847553,Sun May 31 10:00:51 PDT 2009,NO_QUERY,TwilightofDoom,Heading back to Austin to pick up gav &amp; papotz. I miss them! Sad to be going back home and away from sissy though... 
0,2328792969,Thu Jun 25 09:59:55 PDT 2009,NO_QUERY,kmetzkeraz,@TimHawkFan NO WAY!!!  Wow an American Icon has passed 
0,1989087608,Mon Jun 01 00:18:18 PDT 2009,NO_QUERY,onebigorooni,"@urbansmiler Of course.  I was just trying to convince you of how much I hate running, but I know I need to do it.  "
0,2176729551,Mon Jun 15 04:36:54 PDT 2009,NO_QUERY,eikiji,@REDTAIL200 I'm still not entirely sure I can go yet. 
0,2302858339,Tue Jun 23 17:23:38 PDT 2009,NO_QUERY,StephSSDR,Niece didnt clean up her plate!!! Now my youngest just knocked it over so now I have to go re-sweep the rice up 
4,2048410731,Fri Jun 05 15:09:20 PDT 2009,NO_QUERY,princess0419,it's already morning here. haha. i'm off. good nighty. 
4,1980423080,Sun May 31 06:42:00 PDT 2009,NO_QUERY,tacojoe,Be the individual or be the follower... Sasquatch 2009 Dancing Man Party  http://bit.ly/ESUeI
0,2257429652,Sat Jun 20 14:19:26 PDT 2009,NO_QUERY,_shannon1234,"@DonnieWahlberg The soldiers love you too Donnie! I lovee that you guys are in Canada, just wish you were in BC  haha"
4,1753095855,Sun May 10 00:06:57 PDT 2009,NO_QUERY,spahkleprincess,@BB517  so far surprisingly good responses. My dad offered to airbrush the old logo on the wall..but I think that might be overkill 
4,1469759691,Tue Apr 07 07:20:14 PDT 2009,NO_QUERY,juliaosmond,In Toronto! Next stop: LAX 
4,1986006996,Sun May 31 18:10:31 PDT 2009,NO_QUERY,avd26,@RebeccaRountree twitterberry changed my life  lol
0,2048380765,Fri Jun 05 15:06:25 PDT 2009,NO_QUERY,jmallen1012,Got a new phone. But all my pictures are gone 
4,2188050510,Mon Jun 15 21:13:11 PDT 2009,NO_QUERY,fallen_angel420,I don't want to work tomorrow....just want to cuddle with him. 
0,1834394434,Mon May 18 02:45:59 PDT 2009,NO_QUERY,JanaAlyssa,"@bewitched34 fine, reply to kelsey and not me. I'll just go cry now "
4,1553586566,Sat Apr 18 14:40:07 PDT 2009,NO_QUERY,annie_silly,@SageRoxUrSox duhh they are!! 
0,2324390566,Thu Jun 25 03:02:29 PDT 2009,NO_QUERY,MorningSun_81,@Change_for_Iran You are so brave goimg back the Tehran!T hank God you are okay.I wished we in Europe could help more  #iranelection
0,1559069839,Sun Apr 19 10:10:33 PDT 2009,NO_QUERY,wolkennixe,"@butterjelly Argh, sorry for you! "
0,1932387555,Tue May 26 21:22:01 PDT 2009,NO_QUERY,shortMonica,"@ZeldaPhan yeah, basically. I should have washed my hands after high-fiving 150 people.    That's what I get!!"
0,2190113885,Tue Jun 16 01:48:25 PDT 2009,NO_QUERY,omgmashed,Yawn. In work  Anyone wanna bring me a starbucks?
4,1981597456,Sun May 31 09:29:33 PDT 2009,NO_QUERY,girlwithfringe,@sammi_x still gorgeous anyway 
0,1972916373,Sat May 30 10:07:40 PDT 2009,NO_QUERY,laredawg12,is filling in at a job where the office smells like poop. 
0,2044393241,Fri Jun 05 09:17:32 PDT 2009,NO_QUERY,sevenlies,@kissmygumbo our friend Rob is deploying from there right now.  We wanted to be there but couldn't get off of work.  
4,1972737627,Sat May 30 09:47:32 PDT 2009,NO_QUERY,bettyflies,More Shine-and see - she is super cute too  &quot;My sudden love is....&quot;  ? http://blip.fm/~7bqu3
0,2052355474,Sat Jun 06 00:27:16 PDT 2009,NO_QUERY,christyspanties,@evaangelinaxxx Sounds like a good plan - pity I'm in the wrong country for that lottery though 
4,2188898279,Mon Jun 15 22:47:53 PDT 2009,NO_QUERY,melissamarhet,"I've got sunshine on rainny day,, resssss ..    .. http://myloc.me/403H"
0,2221507168,Thu Jun 18 05:30:42 PDT 2009,NO_QUERY,jeronevw,Damn G-Alarm installation on my PDA keeps hanging 
0,2064793548,Sun Jun 07 07:11:01 PDT 2009,NO_QUERY,gromer,I went to bed too late and got up too early 
4,1975122222,Sat May 30 14:29:42 PDT 2009,NO_QUERY,smellimeli,Don't Say You Love Me - M2M oooolllldddd song haha i love it! jst got home frm lunch at the habit! abt to shower for tonights party 
0,1694970301,Mon May 04 04:46:49 PDT 2009,NO_QUERY,OMFGTMI,I have a pimple in my nostril. Surely this is swine flu 
4,1693057317,Sun May 03 21:27:08 PDT 2009,NO_QUERY,MollyB5555,Nevermind! I think it's just because I'm practically falling asleep  night for now!
4,1979503373,Sun May 31 03:19:49 PDT 2009,NO_QUERY,amyspencer,"@majestic2012 2 weeks today mate, and we'll be offski! This sun is putting me right in the mood "
0,2182269087,Mon Jun 15 12:56:57 PDT 2009,NO_QUERY,SoftballP27, idk wat to do! someone get me out of this house... fast.... to much tension that i dont even noe about! (left out)
0,1752441315,Sat May 09 21:56:04 PDT 2009,NO_QUERY,ramiromendez,So freakin tired 
0,2215914963,Wed Jun 17 18:47:14 PDT 2009,NO_QUERY,Triplec84,ugh i have to get up earlier than usual 
0,1883023422,Fri May 22 07:52:55 PDT 2009,NO_QUERY,DebraP65,"@musey aaah mel, you don't like that kinda stuff? Well there won't be another episode until the fall. "
4,2062843823,Sun Jun 07 00:29:25 PDT 2009,NO_QUERY,kstarxx,watching Tru Confessions. I forgot about this movie but its so sweet 
4,1960352454,Fri May 29 07:49:44 PDT 2009,NO_QUERY,summertea,@maplesays thank god for makeup? 
4,1983328157,Sun May 31 12:56:51 PDT 2009,NO_QUERY,deiknuo,@minidvr Very difficult nowadays to toast over a radiator 
4,1967116874,Fri May 29 19:00:15 PDT 2009,NO_QUERY,RussellBfan90,@TaylaMe3 I will-i'm feeling better just coughing alot lol. say do u have msn?? 
4,2002763925,Tue Jun 02 05:06:02 PDT 2009,NO_QUERY,kaityhope,@Hannitime miss you too. we're totes phoning it away 
0,1974845936,Sat May 30 13:56:38 PDT 2009,NO_QUERY,LenFirewood,Grrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr I was backing Susan Boyle!!!!!! 
4,2061936110,Sat Jun 06 21:57:12 PDT 2009,NO_QUERY,lnzsho,@uriah_wanatee jus telln kellie j. about moe! apparently he cookd up an enitre hog at da pork expo! an yea on our koko side. eitherway. 
0,1970122737,Sat May 30 02:32:46 PDT 2009,NO_QUERY,GoldCoastGirl,well.. two calls nearly right after each other.. one lasted nearly 8mins (YES!!) and the other a  nearly 2 mins.
0,2230643573,Thu Jun 18 17:24:12 PDT 2009,NO_QUERY,MisterSV3,Duffy - &quot;Warwick Avenue&quot; ...iFEEL sick. think it's time to lie down. 
0,2301293064,Tue Jun 23 15:15:02 PDT 2009,NO_QUERY,Michelle_Moore,@bryang3301 I should have known 
